,title,tags
2684,Superstar,"['comedy', 'family', 'Orphan', 'Mary', 'Katherine', 'Gallagher,', 'an', 'ugly', 'duckling', 'at', 'St.', 'Monica', 'High', 'School,', 'has', 'a', 'dream:', 'to', 'be', 'kissed', 'soulfully.', 'She', 'decides', 'she', 'can', 'realize', 'this', 'dream', 'if', 'she', 'becomes', 'a', 'superstar,', 'so', 'her', 'prayers,', 'her', 'fantasies,', 'and', 'her', 'conversations', 'with', 'her', 'only', 'friend', 'focus', 'on', 'achieving', 'super-stardom.', 'mollyshannon', 'willferrell', 'elainehendrix', 'brucemcculloch']"
2685,The Iron Lady,"['history', 'drama', 'capitalism', 'prime minister', 'argentina', 'margaret thatcher', 'british overseas territory', 'war propaganda', 'british politics', 'british prime minister', 'female politician', 'falklands war', 'political leader', 'female prime minister', 'right wing', 'falklands', 'woman director', '1980s', 'A', 'look', 'at', 'the', 'life', 'of', 'Margaret', 'Thatcher,', 'the', 'former', 'Prime', 'Minister', 'of', 'the', 'United', 'Kingdom,', 'with', 'a', 'focus', 'on', 'the', 'price', 'she', 'paid', 'for', 'power.', 'merylstreep', 'anthonystewarthead', 'harrylloyd', 'phyllidalloyd']"
2686,Jonah: A VeggieTales Movie,"['action', 'adventure', 'animation', 'comedy', 'family', 'fantasy', 'romance', 'Get', 'ready', 'as', 'Bob', 'the', 'Tomato,', 'Larry', 'the', 'Cucumber', 'and', 'the', 'rest', 'of', 'the', 'Veggies', 'set', 'sail', 'on', 'a', 'whale', 'of', 'an', 'adventure', 'in', 'Big', ""Idea's"", 'first', 'full-length,', '3-D', 'animated', 'feature', 'film.', 'This', 'is', 'the', 'story', 'of', 'Jonah', 'and', 'the', 'Whale', 'as', ""you've"", 'never', 'seen', 'it', 'before', '-', 'a', 'story', 'where', 'we', 'learn', 'that', 'one', 'of', 'the', 'best', 'gifts', 'you', 'can', 'give', '-', 'or', 'get', '-', 'is', 'a', 'second', 'chance.', 'philvischer', 'mikenawrocki', 'timhodge', 'philvischer', 'mikenawrocki']"
2687,Poetic Justice,"['drama', 'romance', 'loss of lover', 'sadness', 'los angeles', 'road movie', 'In', 'this', 'film,', 'we', 'see', 'the', 'world', 'through', 'the', 'eyes', 'of', 'main', 'character', 'Justice,', 'a', 'young', 'African-American', 'poet.', 'A', 'mail', 'carrier', 'invites', 'a', 'few', 'friends', 'along', 'for', 'a', 'long', 'overnight', 'delivery', 'run.', 'janetjackson', 'tupacamarushakur', 'reginaking', 'johnsingleton']"
2688,All About the Benjamins,"['action', 'adventure', 'comedy', 'record store', 'sexuality', 'autograph', 'underwear', 'painting', 'safe', 'sexual attraction', 'motorcycle', 'juvenile delinquent', 'stoner', 'music store', 'hand on crotch', 'premarital sex', 'raised middle finger', 'employer employee relationship', 'cupcake', 'twenty something', 'money bag', 'sidewalk', 'storem', 'Bucum', 'Jackson', '(Cube)', 'is', 'a', 'bounty', 'hunter', 'with', 'a', 'lot', 'of', 'attitude', 'and', 'no', 'interest', 'in', 'taking', 'on', 'a', 'partner.', 'Working', 'at', 'Martinez', 'Bail', 'Bonds,', 'Jackson', 'has', 'unorthodox', 'methods', 'of', 'tracking', 'down', 'low-life', 'criminals,', 'but', 'they', 'work,', 'and', 'one', 'day', 'he', 'hopes', 'to', 'become', 'his', 'own', 'boss', 'and', 'open', 'up', 'his', 'own', 'private', 'investigation', 'firm.', 'Reggie', 'Wright', '(Epps)', 'is', 'a', 'slippery', 'con', 'artist', 'who', 'is', 'avoiding', 'the', 'law,', 'and', 'Jackson.', 'During', 'a', 'cat', 'and', 'mouse', 'chase,', 'the', 'two', 'stumble', 'on', 'a', 'multi-million', 'dollar', 'diamond', 'heist.', 'Hiding', 'from', 'Jackson,', 'Wright', 'finds', 'himself', 'in', 'the', ""thieves'"", 'getaway', 'van', 'and', 'ends', 'up', 'having', 'to', 'escape', 'from', 'them', 'after', 'they', 'discover', 'their', 'booty', 'is', 'fake,', 'much', 'to', 'the', 'displeasure', 'of', 'their', 'ruthless', 'boss', '(Flanagan).', 'When', 'Wright', 'meets', 'up', 'with', 'his', 'girlfriend', '(Mendes),', 'he', 'discovers', 'that', 'his', 'recently', 'purchased', 'lottery', 'ticket', 'is', 'the', 'sole', 'winner', 'of', '$60', 'million.', 'Unfortunately,', 'his', 'wallet,', 'which', 'held', 'the', 'ticket,', 'was', 'left', 'in', 'the', ""thieves'"", 'van,', 'so', 'he', 'persuades', 'Jackson', 'to', 'help', 'him', 'get', 'it', 'back.', 'icecube', 'mikeepps', 'tommyflanagan', 'kevinbray']"
2689,Vampire in Brooklyn,"['comedy', 'horror', 'romance', 'vampire', 'half vampire', 'Maximillian,', 'the', 'lone', 'survivor', 'of', 'a', 'race', 'of', 'vampires,', 'comes', 'to', 'Brooklyn', 'in', 'search', 'of', 'a', 'way', 'to', 'live', 'past', 'the', 'next', 'full', 'moon.', 'His', 'ticket', 'to', 'survival', 'is', 'Rita,', 'a', 'NYPD', 'detective', 'who', ""doesn't"", 'know', ""she's"", 'half', 'vampire', '--', 'and', 'Maximillian', 'will', 'do', ""whatever's"", 'necessary', 'to', 'put', 'her', 'under', 'his', 'spell.', 'eddiemurphy', 'angelabassett', 'allenpayne', 'wescraven']"
2690,Exorcist II: The Heretic,"['horror', 'thriller', 'fantasy', 'exorcism', 'examination', 'pact with the devil', 'possession', 'priest', 'devil', 'demonic possession', 'locust', 'Bizarre', 'nightmares', 'plague', 'Regan', 'MacNeil', 'four', 'years', 'after', 'her', 'possession', 'and', 'exorcism.', 'Has', 'the', 'demon', 'returned?', 'And', 'if', 'so,', 'can', 'the', 'combined', 'faith', 'and', 'knowledge', 'of', 'a', 'Vatican', 'investigator', 'and', 'a', 'hypnotic', 'research', 'specialist', 'free', 'her', 'from', 'its', 'grasp?', 'lindablair', 'richardburton', 'louisefletcher', 'johnboorman']"
2691,An American Haunting,"['horror', 'thriller', 'witch', 'independent film', 'curse', 'suitor', 'family', 'Based', 'on', 'the', 'true', 'events', 'of', 'the', 'only', 'case', 'in', 'US', 'History', 'where', 'a', 'spirit', 'caused', 'the', 'death', 'of', 'a', 'man.', 'donaldsutherland', 'sissyspacek', ""jamesd'arcy"", 'courtneysolomon']"
2692,My Boss's Daughter,"['comedy', 'romance', 'When', 'a', 'young', 'man', 'agrees', 'to', 'housesit', 'for', 'his', 'boss,', 'he', 'thinks', ""it'll"", 'be', 'the', 'perfect', 'opportunity', 'to', 'get', 'close', 'to', 'the', 'woman', 'he', 'desperately', 'has', 'a', 'crush', 'on', '–', 'his', ""boss's"", 'daughter.', 'But', 'he', ""doesn't"", 'plan', 'on', 'the', 'long', 'line', 'of', 'other', 'houseguests', 'that', 'try', 'to', 'keep', 'him', 'from', 'his', 'mission.', 'And', 'he', 'also', 'has', 'to', 'deal', 'with', 'the', ""daughter's"", 'older', 'brother,', ""who's"", 'on', 'the', 'run', 'from', 'local', 'drug', 'dealers.', 'ashtonkutcher', 'tarareid', 'andyrichter', 'davidzucker']"
2693,A Perfect Getaway,"['thriller', 'mystery', 'adventure', 'hawaii', 'honeymoon', 'double murder', 'murder', 'For', 'their', 'honeymoon,', 'newlyweds', 'Cliff', 'and', 'Cydney', 'head', 'to', 'the', 'tropical', 'islands', 'of', 'Hawaii.', 'While', 'journeying', 'through', 'the', 'paradisaical', 'countryside', 'the', 'couple', 'encounters', 'Kale', 'and', 'Cleo,', 'two', 'disgruntled', 'hitchhikers', 'and', 'Nick', 'and', 'Gina,', 'two', 'wild', 'but', 'well-meaning', 'spirits', 'who', 'help', 'guide', 'them', 'through', 'the', 'lush', 'jungles.', 'The', 'picturesque', 'waterfalls', 'and', 'scenic', 'mountainsides', 'quickly', 'give', 'way', 'to', 'terror', 'when', 'Cliff', 'and', 'Cydney', 'learn', 'of', 'a', 'grisly', 'murder', 'that', 'occurred', 'nearby', 'and', 'realize', 'that', ""they're"", 'being', 'followed', 'by', 'chance', 'acquaintances', 'that', 'suspiciously', 'fit', 'the', 'description', 'of', 'the', 'killers.', 'millajovovich', 'timothyolyphant', 'stevezahn', 'davidtwohy']"
2694,Our Family Wedding,"['comedy', 'interracial marriage', 'wedding', 'duringcreditsstinger', 'The', 'weeks', 'leading', 'up', 'to', 'a', 'young', ""couple's"", 'wedding', 'is', 'comic', 'and', 'stressful,', 'especially', 'as', 'their', 'respective', 'fathers', 'try', 'to', 'lay', 'to', 'rest', 'their', 'feud.', 'forestwhitaker', 'americaferrera', 'carlosmencia', 'rickfamuyiwa']"
2695,Dead Man on Campus,"['comedy', 'college', 'drug', 'fraternity house', 'pot', 'teen suicide', 'autopsy room', 'Josh', 'Miller', '(Tom', 'Everett', 'Scott)', 'is', 'a', 'studious', 'and', 'responsible', 'pre-med', 'student', 'entering', 'college', 'as', 'a', 'freshman.', 'His', 'wild,', 'hard-partying', 'roommate', 'Cooper', 'Frederickson', '(Mark-Paul', 'Gosselaar),', 'on', 'the', 'other', 'hand,', 'is', 'a', 'spoiled', 'rich', 'kid', 'who', 'never', 'studies', 'and', 'spends', 'his', 'time', 'getting', 'drunk', 'and', 'ogling', 'co-eds.', 'Before', 'long,', ""Cooper's"", 'fun-filled', 'lifestyle', 'has', 'corrupted', 'Josh,', 'and', 'both', 'are', 'on', 'the', 'verge', 'of', 'flunking', 'out.', 'tomeverettscott', 'mark-paulgosselaar', 'poppymontgomery', 'alancohn']"
2696,Tea with Mussolini,"['comedy', 'drama', 'war', 'italy', 'hotel', 'loss of mother', 'ambassador', 'world war ii', 'loss of parents', 'widow', 'benito mussolini', 'independent film', 'Semi-autobiographical', 'film', 'directed', 'by', 'Franco', 'Zeffirelli,', 'telling', 'the', 'story', 'of', 'young', 'Italian', 'boy', ""Luca's"", 'upbringing', 'by', 'a', 'circle', 'of', 'English', 'and', 'American', 'women,', 'before', 'and', 'during', 'World', 'War', 'II.', 'cher', 'judidench', 'joanplowright', 'francozeffirelli']"
2697,Thinner,"['horror', 'thriller', 'blow job', 'curse', 'fat suit', 'steven king', 'A', 'fat', 'Lawyer', 'finds', 'himself', 'growing', '""Thinner""', 'when', 'an', 'old', 'gypsy', 'man', 'places', 'a', 'hex', 'on', 'him.', 'Now', 'the', 'lawyer', 'must', 'call', 'upon', 'his', 'friends', 'in', 'organized', 'crime', 'to', 'help', 'him', 'persuade', 'the', 'gypsy', 'to', 'lift', 'the', 'curse.', 'Time', 'is', 'running', 'out', 'for', 'the', 'desperate', 'lawyer', 'as', 'he', 'draws', 'closer', 'to', 'his', 'own', 'death,', 'and', 'grows', 'ever', 'thinner.', 'robertjohnburke', 'joemantegna', 'lucindajenney', 'tomholland']"
2698,"New York, New York","['drama', 'music', 'romance', 'new york', 'jazz', 'saxophonist', 'falling in love', 'An', 'egotistical', 'saxophone', 'player', 'and', 'a', 'young', 'singer', 'meet', 'on', 'V-J', 'Day', 'and', 'embark', 'upon', 'a', 'strained', 'and', 'rocky', 'romance,', 'even', 'as', 'their', 'careers', 'begin', 'a', 'long', 'uphill', 'climb.', 'lizaminnelli', 'robertdeniro', 'lionelstander', 'martinscorsese']"
2699,Crooklyn,"['comedy', 'drama', 'black people', '1970s', 'jazz musician', 'straßenkids', 'dysfunctional family', 'independent film', 'teacher', 'urban', 'parenthood', 'From', 'Spike', 'Lee', 'comes', 'this', 'vibrant', 'semi-autobiographical', 'portrait', 'of', 'a', 'school-teacher,', 'her', 'stubborn', 'jazz-musician', 'husband', 'and', 'their', 'five', 'kids', 'living', 'in', ""'70s"", 'Brooklyn.', 'alfrewoodard', 'delroylindo', 'davidpatrickkelly', 'spikelee']"
2700,I Think I Love My Wife,"['comedy', 'romance', 'Richard', 'Cooper', '(Rock)', 'is', 'a', 'married', 'man', 'and', 'father', 'of', 'two', 'who', 'is', 'just', 'plain', 'bored', 'with', 'married', 'life.', 'Not', 'getting', 'any', 'sex', 'from', 'his', 'wife,', 'he', 'resorts', 'to', 'ogling', 'random', 'women', 'on', 'the', 'street', 'to', 'the', 'point', 'he', 'takes', 'lunch', 'late', 'to', 'look', 'at', 'them.', 'When', 'old', 'crush', 'Nikki', 'Tru', '(Kerry', 'Washington)', 'visits', 'his', 'office', 'to', 'get', 'a', 'reference', 'letter,', 'she', 'becomes', 'obsessed', 'with', 'Cooper', 'and', 'they', 'begin', 'a', 'complicated', 'relationship.', 'chrisrock', 'kerrywashington', 'ginatorres', 'chrisrock']"
2701,Jason X,"['horror', 'sciencefiction', 'places and planets', 'space marine', 'future', 'cryogenics', 'space', 'slaughter', 'series of murders', 'scientist', 'freeze', 'In', 'the', 'year', '2455,', 'Old', 'Earth', 'is', 'now', 'a', 'contaminated', 'planet', 'abandoned', 'for', 'centuries', '--', 'a', 'brown', 'world', 'of', 'violent', 'storms,', 'toxic', 'landmasses', 'and', 'poisonous', 'seas.', 'Yet', 'humans', 'have', 'returned', 'to', 'the', 'deadly', 'place', 'that', 'they', 'once', 'fled,', 'not', 'to', 'live,', 'but', 'to', 'research', 'the', 'ancient,', 'rusting', 'artifacts', 'of', 'the', 'long-gone', 'civilizations.', 'But', ""it's"", 'not', 'the', 'harmful', 'environment', 'that', 'could', 'prove', 'fatal', 'to', 'the', 'intrepid,', 'young', 'explorers', 'who', 'have', 'just', 'landed', 'on', 'Old', 'Earth.', 'For', 'them,', ""it's"", 'Friday', 'the', '13th,', 'and', 'Jason', 'lives!', 'kanehodder', 'lexadoig', 'chuckcampbell', 'jamesisaac']"
2702,Bobby,"['history', 'drama', 'hotel', 'senator', 'kitchen', 'marriage crisis', 'politics', 'xenophobia', 'In', '1968', 'the', 'lives', 'of', 'a', 'retired', 'doorman,', 'hotel', 'manager,', 'lounge', 'singer,', 'busboy,', 'beautician', 'and', 'others', 'intersect', 'in', 'the', 'wake', 'of', 'Robert', 'F.', ""Kennedy's"", 'assassination', 'at', 'the', 'Ambassador', 'Hotel', 'in', 'Los', 'Angeles.', 'anthonyhopkins', 'heathergraham', 'ashtonkutcher', 'emilioestevez']"
2703,Head Over Heels,"['comedy', 'romance', 'supermodel', 'stalking', 'models', 'Ordinary', 'single', 'girl', 'Amanda', 'Pierce', '(Monica', 'Potter)', 'unexpectedly', 'finds', 'herself', 'sharing', 'an', 'awesome', 'Manhattan', 'apartment', 'with', 'four', 'sexy', 'supermodels.', 'Determined', 'to', 'bring', 'Amanda', 'into', 'their', 'world,', 'the', 'models', 'give', 'her', 'the', 'ultimate', 'makeover.', 'The', 'plan', 'works', 'fabulously', 'as', 'Amanda', 'connects', 'with', 'next', 'door', 'charmer', 'Jim', 'Winston', '(Freddie', 'Prinze,', 'Jr.).', 'That', 'is,', 'until', 'one', 'night...', 'monicapotter', 'freddieprinzejr.', 'shalomharlow', 'markwaters']"
2704,Fun Size,"['comedy', 'halloween', 'friends', 'little brother', 'trick or treating', 'boyfriend girlfriend relationship', 'Wren', 'is', 'invited', 'to', 'a', 'Halloween', 'party', 'by', 'her', 'crush,', 'Aaron', 'Riley,', 'but', 'she', 'is', 'also', 'forced', 'by', 'her', 'mother', 'to', 'take', 'her', 'oddball', 'little', 'brother', 'Albert', 'with', 'her', 'when', 'she', 'goes', 'out', 'trick-or-treating', 'on', 'Halloween.', 'When', 'she', 'goes', 'to', 'the', 'party', 'instead,', 'she', 'loses', 'him', 'and', 'must', 'find', 'him', 'before', 'her', 'mother', 'finds', 'out.', 'victoriajustice', 'jacksonnicoll', 'chelseahandler', 'joshschwartz']"
2705,The Diving Bell and the Butterfly,"['drama', 'writing', 'lover (female)', 'psychological stress', 'dying and death', 'editor-in-chief', 'french', 'independent film', 'patient', 'disabled', 'Elle', 'France', 'editor', 'Jean-Dominique', 'Bauby,', 'who,', 'in', '1995', 'at', 'the', 'age', 'of', '43,', 'suffered', 'a', 'stroke', 'that', 'paralyzed', 'his', 'entire', 'body,', 'except', 'his', 'left', 'eye.', 'Using', 'that', 'eye', 'to', 'blink', 'out', 'his', 'memoir,', 'Bauby', 'eloquently', 'described', 'the', 'aspects', 'of', 'his', 'interior', 'world,', 'from', 'the', 'psychological', 'torment', 'of', 'being', 'trapped', 'inside', 'his', 'body', 'to', 'his', 'imagined', 'stories', 'from', 'lands', ""he'd"", 'only', 'visited', 'in', 'his', 'mind.', 'mathieuamalric', 'emmanuelleseigner', 'marie-joséecroze', 'julianschnabel']"
2706,Little Children,"['romance', 'drama', 'skateboarding', 'mother', 'american football', 'adultery', 'wife husband relationship', 'small town', 'eroticism', 'vororte', 'pedophilia', 'loser', 'infant', 'housewife', 'bourgeoisie', 'deceived wife', 'playground', 'stay-at-home dad', 'castration', 'psychopath', 'ex-cop', 'children', 'mother daughter relationship', 'psychopathy', 'masturbation', 'extramarital affair', 'The', 'lives', 'of', 'two', 'lovelorn', 'spouses', 'from', 'separate', 'marriages,', 'a', 'registered', 'sex', 'offender,', 'and', 'a', 'disgraced', 'ex-police', 'officer', 'intersect', 'as', 'they', 'struggle', 'to', 'resist', 'their', 'vulnerabilities', 'and', 'temptations.', 'katewinslet', 'patrickwilson', 'jenniferconnelly', 'toddfield']"
2707,Gossip,"['drama', 'mystery', 'thriller', 'college', 'suspense', 'gossip', 'rumor', 'social experiment', 'On', 'a', 'beautiful', 'college', 'campus,', 'something', 'ugly', 'is', 'about', 'to', 'be', 'spread', 'around.', 'A', 'bit', 'of', 'gossip', 'that', 'was', 'told', 'is', 'starting', 'to', 'take', 'a', 'frightening', 'turn.', 'Who', 'could', 'it', 'have', 'offended', 'and', 'how', 'far', 'will', 'the', 'person', 'on', 'the', 'other', 'side', 'of', 'the', 'gossip', 'handle', 'the', 'embarrassing', 'situation.', 'joshuajackson', 'jamesmarsden', 'katehudson', 'davisguggenheim']"
2708,A Walk on the Moon,"['drama', 'romance', 'adultery', 'woodstock', '1960s', 'The', 'world', 'of', 'a', 'young', 'housewife', 'is', 'turned', 'upside', 'down', 'when', 'she', 'has', 'an', 'affair', 'with', 'a', 'free-spirited', 'blouse', 'salesman.', 'dianelane', 'viggomortensen', 'lievschreiber', 'tonygoldwyn']"
2709,Catch a Fire,"['action', 'drama', 'thriller', 'police brutality', 'resistance', 'south africa', 'apartheid', 'african national congress', 'right and justice', 'The', 'true', 'story', 'of', 'anti-apartheid', 'activists', 'in', 'South', 'Africa,', 'and', 'particularly', 'the', 'life', 'of', 'Patrick', 'Chamusso,', 'a', 'timid', 'foreman', 'at', 'Secunda', 'CTL,', 'the', 'largest', 'synthetic', 'fuel', 'plant', 'in', 'the', 'world.', 'Patrick', 'is', 'wrongly', 'accused,', 'imprisoned', 'and', 'tortured', 'for', 'an', 'attempt', 'to', 'bomb', 'the', 'plant,', 'with', 'the', 'injustice', 'transforming', 'the', 'apolitical', 'worker', 'into', 'a', 'radicalised', 'insurgent,', 'who', 'then', 'carries', 'out', 'his', 'own', 'successful', 'sabotage', 'mission.', 'timrobbins', 'derekluke', 'bonniehenna', 'phillipnoyce']"
2710,Soul Survivors,"['horror', 'mystery', 'thriller', 'hallucination', 'car crash', 'death', 'sole survivor', 'A', 'female', 'collage', 'co-ed', 'freshman', 'who', 'was', 'involved', 'in', 'a', 'fatal', 'car', 'crash', 'discovers', 'she', 'may', 'not', 'have', 'survived', 'the', 'tragedy', 'after', 'all', 'when', 'she', 'becomes', 'caught', 'between', 'the', 'world', 'of', 'the', 'living', 'and', 'the', 'dead', 'A', 'sort', 'of', 'limbo', 'state', 'of', 'being', 'between', 'both', 'the', 'real', 'and', 'the', 'spirit', 'worlds', 'in', 'which', 'the', 'ghosts', 'of', 'the', 'afterlife', 'want', 'to', 'collect', 'her,', 'or', 'even', 'worse,', 'use', 'her', 'body', 'in', 'its', 'transition', 'state', 'to', 'enter', 'our', 'world', 'elizadushku', 'melissasagemiller', 'wesbentley', 'stephencarpenter']"
2711,Jefferson in Paris,"['drama', 'romance', 'france', 'revolution', 'biography', 'president', 'history', 'His', 'wife', 'having', 'recently', 'died,', 'Thomas', 'Jefferson', 'accepts', 'the', 'post', 'of', 'United', 'States', 'ambassador', 'to', 'pre-revolutionary', 'France,', 'though', 'he', 'finds', 'it', 'difficult', 'to', 'adjust', 'to', 'life', 'in', 'a', 'country', 'where', 'the', 'aristocracy', 'subjugates', 'an', 'increasingly', 'restless', 'peasantry.', 'In', 'Paris,', 'he', 'becomes', 'smitten', 'with', 'cultured', 'artist', 'Maria', 'Cosway,', 'but,', 'when', 'his', 'daughter', 'visits', 'from', 'Virginia', 'accompanied', 'by', 'her', 'attractive', 'slave,', 'Sally', 'Hemings,', ""Jefferson's"", 'attentions', 'are', 'diverted.', 'nicknolte', 'gretascacchi', 'thandienewton', 'jamesivory']"
2712,Easy Virtue,"['comedy', 'romance', 'A', 'young', 'Englishman', 'marries', 'a', 'glamorous', 'American.', 'When', 'he', 'brings', 'her', 'home', 'to', 'meet', 'the', 'parents,', 'she', 'arrives', 'like', 'a', 'blast', 'from', 'the', 'future', '-', 'blowing', 'their', 'entrenched', 'British', 'stuffiness', 'out', 'the', 'window.', 'jessicabiel', 'benbarnes', 'kristinscottthomas', 'stephanelliott']"
2713,Caravans,"['action', 'adventure', 'drama', 'romance', 'This', 'epic', 'adventure-drama', 'based', 'on', 'James', ""Michener's"", 'best-selling', 'novel', 'concerns', 'a', 'young', 'American', 'embassy', 'official', 'who', 'is', 'sent', 'into', 'the', 'Middle-Eastern', 'desert', 'to', 'find', 'the', 'missing', 'daughter', 'of', 'a', 'US', 'Senator.', 'The', 'young', 'woman', 'has', 'left', 'her', 'husband,', 'a', 'Colonel', 'in', 'the', 'Shadom', '-', 'she', 'was', 'his', 'number', 'two', 'wife', '-', 'and', 'has', 'opted', 'for', 'the', 'lifestyle', 'of', 'a', 'nomadic', 'tribe.', 'When', 'the', 'diplomat', 'locates', 'the', 'girl', 'he', 'joins', 'the', 'caravan', 'and', 'attempts', 'to', 'persuade', 'the', 'girl', 'to', 'return.', 'anthonyquinn', ""jennifero'neill"", 'michaelsarrazin', 'jamesfargo']"
